Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0D9Bnm77CkYlzpZijEKFuy,"Glory (feat. Ladysmith Black Mambazo)","Love, Damini","Burna Boy,Ladysmith Black Mambazo",2022-07-07,231205,34,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:11:54Z,"afrobeats,afrobeat,afropop,afroswing,dancehall","Spaceship/ Bad Habit/Atlantic Records",0.412,0.416,11,-10.274,1,0.255,0.621,0,0.656,0.336,85.115,4
6VosRvUx3urnT97F0jzvIY,"Ruthless","Fever Dream","Cannons",2022-03-25,205312,35,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:12:52Z,"","Columbia",0.562,0.745,8,-6.647,1,0.0391,0.0134,0.00205,0.102,0.402,127.865,4
1K9yH9EpJsH2kXWX4ozH68,"New Shapes (feat. Christine and the Queens and Caroline Polachek)","CRASH","Charli xcx,Christine and the Queens,Caroline Polachek",2022-03-18,200687,45,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:13:34Z,"hyperpop,art pop,french pop","Atlantic Records",0.735,0.74,0,-4.929,1,0.0552,0.111,0,0.032,0.553,107.061,4
5a4U6BHHxlxufy5edNx7SF,"Pummeling","Suffer Summer","Chastity",2022-01-13,149613,5,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:14:04Z,"","Deathwish Inc.",0.523,0.892,4,-5.806,1,0.0422,0.00595,0.0000014,0.364,0.601,92.039,4
5qcXyw8lHLDSb4pqHZTvcp,"Blessings And Curses","All The Stories Left To Tell","Domestic Terminal",2022-07-23,262430,0,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:14:39Z,"midwest emo","Dishonest Records",0.367,0.827,0,-6.575,1,0.0366,0.127,0.0011,0.359,0.441,159.961,4
1mDH62NHaDVBM2yymWaSDj,"Good Nights","Let Yourself Free","Fitz and The Tantrums",2022-11-11,205284,8,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:15:12Z,"","Elektra (NEK)",0.558,0.489,0,-6.159,1,0.0485,0.413,0,0.351,0.564,186.225,4
7LI0A9HGjw38J0gJZeOqpZ,"Florida","Wellswood","Thomas Dollbaum",2022-05-20,283593,10,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:15:43Z,"","Big Legal Mess Records",0.468,0.291,2,-8.479,1,0.0365,0.552,0.000105,0.125,0.229,124.654,4
34tKO5hA7rQTGPCrjGfziu,"Medicine","Household Name","Momma",2022-07-01,254200,0,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:16:08Z,"indie rock","Polyvinyl Records",0.67,0.729,7,-6.414,1,0.0299,0.252,0.598,0.0794,0.824,132.014,4
1hJTZzUUUE2MJoMbdhn9St,"I Won't Be Afraid","Peculiar, Missouri","Willi Carlisle",2022-07-15,237012,0,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:17:23Z,"alt country,americana,bluegrass","Free Dirt Records",0.406,0.19,5,-13.476,1,0.0429,0.984,0.000175,0.121,0.429,132.451,3
04xC7XwAsCqF3HOEFemLcz,"am i not enough for now?","can you see me?","MARO",2022-08-26,232038,38,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:20:09Z,"","SECCA Records, Distributed by Venice Music",0.729,0.486,1,-10.644,0,0.039,0.594,0.000547,0.148,0.569,144.955,1
1IYzmTiQXKfNJ8VUVm7Fnf,"Two Ways","Florist","Florist",2022-07-29,156099,0,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:22:44Z,"","Double Double Whammy",0.556,0.28,10,-17.118,1,0.0363,0.962,0.0249,0.101,0.306,86.124,4
49EXOlUTFBGdI098L6SXDh,"That's Where I Am","Surrender","Maggie Rogers",2022-07-29,252760,50,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:25:46Z,"","Capitol Records",0.269,0.764,7,-3.735,1,0.0534,0.132,0,0.0723,0.15,181.299,4
77Pa4jU3YXyzFGMRSRMQLf,"Rebel Girl","Sometimes Our Shadow Gets in the Way","Icarus Phoenix",2022-04-07,217602,0,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:26:28Z,"","Telos Tapes",0.543,0.616,0,-4.879,1,0.0241,0.0652,0.000821,0.0865,0.526,90.018,4
699CvRpev34XZ98gIzw2HS,"Further","Pool Kids","Pool Kids",2022-07-22,201860,20,mmr4r23xnc6oh1c77lysfbqg4,2022-11-26T16:28:27Z,"midwest emo,math rock","Skeletal Lightning",0.578,0.725,9,-7.822,0,0.0345,0.205,0.000258,0.0908,0.0768,121.985,4
