Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1jvOjD7K9707WeA99qWyNC,"Sinking Boat","Metamorphosis Complete","Infinity Song",2024-06-14,176647,50,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:46:02Z,"","Roc Nation Records, LLC",0.659,0.581,10,-9.471,0,0.0267,0.184,0.0000244,0.152,0.806,112.968,4
2etUjNggUGmR9rbD91qvzP,"I Said What I Said","The Bed I Made","The Softies",2024-08-23,143480,38,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:46:18Z,"jangle pop","Father/Daughter Records",0.435,0.239,7,-10.863,1,0.0263,0.99,0.0671,0.127,0.184,84.845,4
413O4kTyTjhybDjSZHgV9X,"I Don’t Play That Song Anymore","I’m Sorry, Now Say It Back","Thelma Plum",2024-10-18,154685,20,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:46:37Z,"","WM Australia",0.631,0.444,5,-7.297,1,0.0249,0.655,0,0.227,0.609,133.905,4
1G1kKHczSz6Xqv5dCmtkL4,"Can't Tame Her","VENUS","Zara Larsson",2024-02-09,196939,46,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:46:48Z,"","Sommer House/Epic",0.575,0.914,6,-3.201,0,0.14,0.00717,0.000161,0.0973,0.546,182.027,4
4d73VPyismwKXKQTiUaKg3,"Omakase","My Light, My Destroyer","Cassandra Jenkins",2024-07-12,285199,30,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:47:07Z,"","Dead Oceans",0.475,0.476,11,-11.209,1,0.0274,0.515,0.393,0.0637,0.32,90.079,4
04yttrHDC9OtG9WOfBHbsX,"What I Want","CRASH","Kehlani",2024-06-21,227216,46,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:47:28Z,"","TSNMI / Atlantic",0.513,0.595,8,-3.716,1,0.103,0.0488,0.000196,0.203,0.19,140.994,4
0cmFvQp6vy6TuwcGGdACZ6,"Madonna","Hole Erth","Toro y Moi,Don Toliver",2024-09-06,172893,43,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:47:42Z,"chillwave","Dead Oceans",0.637,0.46,6,-7.783,1,0.0478,0.5,0.000186,0.108,0.231,132.026,4
59EKMmwwDJxtEw6EjMVeaT,"Gary","Gary","Blossoms",2024-09-20,150005,47,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:48:02Z,"indie","ODD SK Recordings",0.604,0.857,7,-5.085,1,0.0313,0.0611,0.00000484,0.135,0.962,128.034,4
2jXRRuNHBjbDQ1eitcEO2x,"Moments Die","Harmonics","Joe Goddard,Barrie",2024-07-12,246886,29,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:48:24Z,"dream pop","Domino Recording Co",0.745,0.63,7,-6.911,1,0.0308,0.602,0.634,0.107,0.484,126.043,4
6rFL8rSbugBT8re6FxSdPH,"You Are Kind","Again! Again!","Mr. Sam & the People People",2024-06-11,224938,2,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:48:39Z,"","Tape Dad",0.601,0.571,9,-6.913,1,0.029,0.232,0.000706,0.165,0.706,142.211,4
4jDvNExwikQ1ZUQGtl5KMe,"Honky Tonk Mama","Amy Come on Home","Ladybird",2024-05-17,174240,2,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:48:50Z,"alt country","Dangit Records",0.319,0.911,1,-6.012,1,0.0559,0.0561,0.00000161,0.353,0.435,89.27,3
3wJomfFcJeg3PwWuucCJAO,"Pontoon Boat","Orillia","Orillia",2024-11-19,173769,10,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:49:44Z,"","Magic Mothswarm",0.598,0.502,9,-7.615,1,0.035,0.82,0.00122,0.122,0.708,128.69,4
27NPOgyYpnRjfVRWgNRTG9,"Crocodile","Lola","Goth Babe",2024-01-26,225625,56,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:50:00Z,"","Mom+Pop",0.614,0.779,8,-8.296,1,0.1,0.206,0.00249,0.107,0.479,134.969,4
6rU9lYazuaSgAuNSFI2oqB,"For Me","Ray & Lorraine's","Pop Filter",2024-10-04,127866,8,mmr4r23xnc6oh1c77lysfbqg4,2024-12-02T20:50:15Z,"jangle pop","Bobo Integral",0.533,0.381,5,-15.821,1,0.0248,0.000281,0.826,0.301,0.32,97.032,4
