Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0BVI8MTzOWaXSktQTNHAwg,"Guided By Angels","Comfort To Me","Amyl and The Sniffers",2021-09-10,179560,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:38:03Z,"punk","ATO Records",0.518,0.922,1,-4.111,1,0.052,0.00181,0.000308,0.0958,0.594,91.137,4
5W8jRrZ6tWrTrqnKRtIQBf,"p r i d e . i s . t h e . d e v i l (with Lil Baby)","The Off-Season","J. Cole,Lil Baby",2021-05-14,218210,65,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:38:25Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.861,0.656,4,-7.867,0,0.425,0.104,0,0.0986,0.331,88.967,4
7LgOkzv8NTDeInrCLJnNru,"Heartbreak On The Dancefloor (feat. Frances)","times","SG Lewis,Frances",2021-02-19,195853,36,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:38:46Z,"","EMI",0.699,0.748,2,-5.706,1,0.107,0.0999,0,0.0616,0.86,101.019,4
3JGGLdDg24r6y1ZZlHQ9us,"Linger","Get Some","L.A. Exes",2021-08-20,149226,0,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:39:10Z,"","L.A. Exes",0.413,0.498,2,-10.211,1,0.0307,0.35,0.0141,0.0938,0.179,109.098,4
1ZH2fRrFJ87TpLvF6y8JDm,"Under Heaven","In Heaven","Strand of Oaks",2021-10-01,112328,14,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:39:34Z,"roots rock","Galacticana Records",0.275,0.0994,7,-14.117,1,0.0323,0.986,0.00312,0.0914,0.117,101.836,4
6oNmSG8JbMa4jG5UQC5Fr2,"It’s Your Own Body And Mind","A Beginner's Mind","Sufjan Stevens,Angelo De Augustine",2021-09-24,147229,33,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:39:57Z,"chamber pop,baroque pop","Asthmatic Kitty",0.639,0.312,0,-12.944,0,0.0324,0.865,0.932,0.123,0.378,95.898,4
38V1RpjOBVDJR1g4SqBIHB,"Cody","Pressure Machine","The Killers",2021-08-13,230866,29,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:40:19Z,"alternative rock","The Killers - 2020 P&D/ Island",0.615,0.619,8,-6.263,1,0.0276,0.346,0.0000566,0.15,0.559,98.02,4
4ILUKveMdxak81RIB0iyhH,"Hate Myself","Build A Problem","dodie",2021-05-07,208092,35,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:43:33Z,"","doddleoddle",0.755,0.53,8,-12.514,1,0.146,0.92,0.0334,0.15,0.903,103.985,4
0I9VMCGdfmSGbVCN8tgBzP,"This Is The End","This Is This","GROUPLOVE",2021-03-12,190613,19,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:43:59Z,"indie","Canvasback/ATL",0.485,0.743,11,-4.293,1,0.0322,0.00104,0.000245,0.125,0.246,96.058,4
5wSTKX2pYkNSVr7SpR28eD,"Talk to the Lord","Mercy","Natalie Bergman",2021-05-07,207058,28,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:44:39Z,"","Third Man Records LLC",0.753,0.48,6,-8.433,0,0.0435,0.933,0.000176,0.287,0.358,136.798,4
1pGaFr7u58f7vaIXqflzDw,"Where Is My Mind?","Songs From Isolation","A.A. Williams",2021-03-19,254946,25,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:45:07Z,"post-rock","Bella Union",0.347,0.174,8,-16.266,0,0.0409,0.945,0.000672,0.116,0.176,53.955,4
3WqW5A2tKjhBR7571QsY8o,"11:59","WEIGHT OF THE WORLD","Maxo Kream",2021-10-18,170186,21,mmr4r23xnc6oh1c77lysfbqg4,2021-12-24T17:45:27Z,"","Big Persona/88 Classic/RCA Records",0.724,0.666,10,-8.134,1,0.259,0.0206,0,0.0683,0.359,148.025,4
